3//691	0.4341534008683068%	218,155
214//691	30.96960926193922%	283,361,381
2//690	0.2898550724637681%	222,155
214//690	31.014492753623188%	254,381
357//690	51.73913043478261%	320,238
5//689	0.7256894049346879%	268,361
2//688	0.29069767441860467%	289,361,329
1//687	0.14556040756914118%	88,361
213//687	31.004366812227076%	41,381,329
1//686	0.1457725947521866%	35,329
1//686	0.1457725947521866%	371,361,329
1//684	0.14619883040935672%	156,155
213//684	31.140350877192983%	181,381
2//683	0.29282576866764276%	283,361,329
356//682	52.199413489736074%	320,155
2//682	0.2932551319648094%	254,329
213//682	31.2316715542522%	269,381
357//680	52.5%	320,318
213//680	31.323529411764707%	248,361,381
6//679	0.8836524300441826%	233,155
357//679	52.577319587628864%	320,281
2//679	0.29455081001472755%	333,155
214//677	31.610044313146233%	160,361,381
214//676	31.65680473372781%	87,381
358//675	53.03703703703704%	320,288
215//673	31.946508172362556%	23,381,329
1//672	0.1488095238095238%	248,361,329
213//672	31.696428571428573%	361,205,381
3//671	0.44709388971684055%	207,361
3//669	0.4484304932735426%	252,361
217//669	32.436472346786246%	268,381
2//669	0.29895366218236175%	160,361,329
357//668	53.44311377245509%	320,165
214//668	32.035928143712574%	289,381,329
213//667	31.934032983508246%	88,381
213//666	31.98198198198198%	371,381,329
214//665	32.18045112781955%	361,267,381
214//663	32.27752639517345%	283,381,329
357//661	54.00907715582451%	320,225
5//661	0.75642965204236%	268,329
214//661	32.37518910741301%	361,282,381
1//660	0.15151515151515152%	238,155
1//659	0.15174506828528073%	88,329
2//657	0.30441400304414%	361,267,329
214//656	32.6219512195122%	361,336,381
215//656	32.77439024390244%	361,341,381
357//655	54.50381679389313%	320,177
357//655	54.50381679389313%	320,186
4//655	0.6106870229007634%	357,155
2//653	0.30627871362940273%	361,282,329
2//652	0.3067484662576687%	71,361
213//652	32.668711656441715%	248,381,329
215//651	33.02611367127496%	207,381
1//650	0.15384615384615385%	155,318
357//650	54.92307692307692%	320,148
213//650	32.76923076923077%	209,381,329
1//649	0.15408320493066255%	155,281
214//649	32.973805855161785%	160,381,329
212//648	32.71604938271605%	361,381,329
2//648	0.30864197530864196%	361,336,329
3//648	0.46296296296296297%	361,341,329
1//646	0.15479876160990713%	243,361
357//645	55.348837209302324%	320,150
2//645	0.31007751937984496%	155,288
213//644	33.07453416149068%	361,381,113
3//643	0.4665629860031104%	207,329
357//643	55.52099533437014%	320,224
213//643	33.12597200622084%	361,381,392
3//642	0.4672897196261682%	155,1
357//641	55.69422776911077%	320,13
213//640	33.28125%	361,381,369
358//639	56.02503912363067%	320,257
358//639	56.02503912363067%	320,171
357//639	55.86854460093897%	320,287
4//638	0.6269592476489029%	126,361
1//638	0.15673981191222572%	155,165
215//637	33.75196232339089%	263,381
2//637	0.3139717425431711%	155,312
214//637	33.59497645211931%	267,381,329
214//637	33.59497645211931%	361,381,380
1//636	0.15723270440251572%	361,329,113
1//635	0.15748031496062992%	331,361
1//635	0.15748031496062992%	361,329,392
213//635	33.54330708661417%	361,381,117
214//633	33.80726698262243%	282,381,329
214//632	33.860759493670884%	71,381
1//632	0.15822784810126583%	361,329,369
214//632	33.860759493670884%	361,381,319
1//631	0.15847860538827258%	155,225
213//630	33.80952380952381%	361,381,351
3//629	0.4769475357710652%	263,329
213//629	33.86327503974563%	361,381,365
213//629	33.86327503974563%	361,381,110
2//629	0.3179650238473768%	361,329,380
214//628	34.07643312101911%	336,381,329
213//628	33.9171974522293%	327,381,329
215//628	34.23566878980892%	341,381,329
357//627	56.9377990430622%	320,41
1//627	0.1594896331738437%	361,329,117
213//626	34.02555910543131%	243,381
3//626	0.4792332268370607%	155,158
1//625	0.16%	155,177
1//625	0.16%	155,186
2//624	0.32051282051282054%	71,329
1//624	0.16025641025641027%	346,361
3//624	0.4807692307692308%	274,361
5//623	0.8025682182985554%	247,361
1//622	0.1607717041800643%	361,329,351
213//621	34.29951690821256%	133,381
1//621	0.1610305958132045%	361,329,365
1//621	0.1610305958132045%	361,329,110
1//620	0.16129032258064516%	155,148
1//618	0.16181229773462782%	243,329
216//618	34.95145631067961%	126,381
213//616	34.577922077922075%	381,329,113
1//615	0.16260162601626016%	155,150
213//615	34.63414634146341%	331,381
213//615	34.63414634146341%	381,329,392
359//613	58.564437194127244%	320,23
1//613	0.1631321370309951%	133,329
1//613	0.1631321370309951%	155,224
213//612	34.80392156862745%	381,329,369
1//611	0.16366612111292964%	155,13
4//610	0.6557377049180327%	126,329
1//609	0.16420361247947454%	155,287
2//609	0.3284072249589491%	155,257
1//609	0.16420361247947454%	217,361
2//609	0.3284072249589491%	155,171
214//609	35.139573070607554%	381,329,380
1//607	0.16474464579901152%	331,329
213//607	35.09060955518946%	381,329,117
357//606	58.91089108910891%	320,371
214//605	35.37190082644628%	285,381
215//604	35.59602649006622%	274,381
213//604	35.264900662251655%	346,381
213//602	35.38205980066445%	381,329,351
1//601	0.16638935108153077%	179,361
1//601	0.16638935108153077%	114,361
1//601	0.16638935108153077%	194,361
213//601	35.44093178036606%	381,329,110
213//601	35.44093178036606%	381,329,365
10//600	1.6666666666666667%	356,361
3//597	0.5025125628140703%	218,361
3//596	0.5033557046979866%	274,329
2//596	0.33557046979865773%	222,361
1//596	0.16778523489932887%	346,329
5//595	0.8403361344537815%	247,329
357//592	60.304054054054056%	320,248
1//590	0.1694915254237288%	156,361
357//590	60.50847457627118%	320,209
213//590	36.101694915254235%	381,329,259
213//589	36.16298811544991%	217,381
358//589	60.78098471986418%	320,160
356//588	60.54421768707483%	320,361
6//585	1.0256410256410255%	233,361
2//585	0.3418803418803419%	333,361
357//584	61.13013698630137%	320,205
213//581	36.660929432013766%	194,381
213//581	36.660929432013766%	179,381
213//581	36.660929432013766%	114,381
1//581	0.1721170395869191%	217,329
222//580	38.275862068965516%	356,381
2//578	0.3460207612456747%	155,289
215//577	37.26169844020797%	218,381
1//576	0.1736111111111111%	155,371
214//576	37.15277777777778%	222,381
3//573	0.5235602094240838%	298,361
1//573	0.17452006980802792%	179,329
2//573	0.34904013961605584%	155,283
1//573	0.17452006980802792%	114,329
1//573	0.17452006980802792%	194,329
358//573	62.478184991274%	320,282
10//572	1.7482517482517483%	356,329
213//570	37.36842105263158%	156,381
359//568	63.20422535211268%	320,341
357//568	62.852112676056336%	320,327
568//568	100.0%	320,381
358//568	63.028169014084504%	320,336
2//568	0.352112676056338%	222,329
1//566	0.17667844522968199%	238,361
218//565	38.584070796460175%	233,381
214//565	37.876106194690266%	333,381
1//562	0.17793594306049823%	156,329
4//561	0.7130124777183601%	357,361
356//560	63.57142857142857%	320,329
2//559	0.35778175313059035%	155,160
0//558	0.0%	155,361
2//557	0.3590664272890485%	333,329
6//557	1.0771992818671454%	233,329
1//556	0.17985611510791366%	318,361
357//556	64.20863309352518%	320,113
1//555	0.18018018018018017%	281,361
357//555	64.32432432432432%	320,392
1//554	0.18050541516245489%	155,205
357//552	64.67391304347827%	320,369
2//551	0.3629764065335753%	288,361
358//549	65.20947176684882%	320,380
3//548	0.5474452554744526%	1,361
357//547	65.26508226691043%	320,117
2//547	0.3656307129798903%	155,267
213//546	39.010989010989015%	238,381
3//545	0.5504587155963303%	298,329
1//544	0.18382352941176472%	165,361
2//543	0.3683241252302026%	312,361
2//543	0.3683241252302026%	155,282
357//542	65.86715867158672%	320,351
357//541	65.98890942698706%	320,365
357//541	65.98890942698706%	320,110
216//541	39.92606284658041%	357,381
1//538	0.18587360594795538%	238,329
3//538	0.5576208178438662%	155,341
212//538	39.405204460966544%	155,381
1//537	0.186219739292365%	225,361
213//536	39.73880597014925%	318,381
213//535	39.81308411214953%	281,381
4//533	0.7504690431519699%	357,329
3//532	0.5639097744360902%	158,361
0//530	0.0%	155,329
357//530	67.35849056603773%	320,259
215//528	40.71969696969697%	1,381
1//528	0.1893939393939394%	318,329
1//527	0.18975332068311196%	281,329
1//526	0.19011406844106463%	155,113
1//525	0.19047619047619047%	155,392
213//524	40.64885496183206%	165,381
214//523	40.91778202676864%	312,381
1//522	0.19157088122605365%	155,369
1//521	0.19193857965451055%	150,361
3//520	0.5769230769230769%	1,329
1//519	0.1926782273603083%	224,361
2//519	0.3853564547206166%	155,380
213//517	41.19922630560929%	225,381
1//517	0.19342359767891681%	13,361
1//517	0.19342359767891681%	155,117
1//516	0.1937984496124031%	165,329
2//515	0.3883495145631068%	257,361
2//515	0.3883495145631068%	312,329
2//515	0.3883495145631068%	171,361
1//515	0.1941747572815534%	287,361
2//514	0.38910505836575876%	155,319
1//512	0.1953125%	155,351
215//512	41.9921875%	158,381
213//511	41.68297455968689%	177,381
1//511	0.19569471624266144%	155,365
1//511	0.19569471624266144%	155,110
213//511	41.68297455968689%	186,381
1//509	0.19646365422396855%	225,329
213//506	42.094861660079054%	148,381
3//504	0.5952380952380952%	158,329
1//503	0.1988071570576541%	41,361
1//503	0.1988071570576541%	177,329
213//501	42.51497005988024%	150,381
1//500	0.2%	155,259
213//499	42.68537074148296%	224,381
1//498	0.20080321285140562%	148,329
213//497	42.857142857142854%	13,381
213//495	43.03030303030303%	287,381
1//491	0.20366598778004075%	224,329
1//489	0.20449897750511248%	13,329
3//489	0.6134969325153374%	23,361
2//487	0.4106776180698152%	257,329
2//487	0.4106776180698152%	171,329
2//484	0.4132231404958678%	289,361
213//483	44.099378881987576%	41,381
1//482	0.2074688796680498%	371,361
2//479	0.4175365344467641%	283,361
1//475	0.21052631578947367%	41,329
215//469	45.84221748400853%	23,381
1//468	0.21367521367521367%	248,361
2//465	0.43010752688172044%	160,361
214//464	46.12068965517241%	289,381
213//462	46.103896103896105%	371,381
3//461	0.6507592190889371%	23,329
1//460	0.21739130434782608%	361,205
214//459	46.62309368191721%	283,381
2//456	0.43859649122807015%	289,329
1//454	0.22026431718061673%	371,329
2//453	0.44150110375275936%	361,267
2//451	0.4434589800443459%	283,329
2//449	0.44543429844098%	361,282
213//448	47.544642857142854%	248,381
213//446	47.75784753363229%	209,381
214//445	48.08988764044944%	160,381
212//444	47.747747747747745%	361,381
2//444	0.45045045045045046%	361,336
3//444	0.6756756756756757%	361,341
213//440	48.40909090909091%	205,381
1//440	0.22727272727272727%	248,329
1//438	0.228310502283105%	209,329
2//437	0.4576659038901602%	160,329
0//436	0.0%	361,329
214//433	49.42263279445727%	267,381
1//432	0.23148148148148148%	361,113
1//431	0.23201856148491878%	361,392
214//429	49.883449883449885%	282,381
1//428	0.2336448598130841%	361,369
2//425	0.47058823529411764%	267,329
2//425	0.47058823529411764%	361,380
214//424	50.471698113207545%	336,381
215//424	50.70754716981132%	341,381
213//424	50.235849056603776%	327,381
1//423	0.2364066193853428%	361,117
2//421	0.4750593824228028%	282,329
2//420	0.47619047619047616%	361,319
1//418	0.23923444976076555%	361,351
1//417	0.23980815347721823%	361,365
1//417	0.23980815347721823%	361,110
3//416	0.7211538461538461%	341,329
1//416	0.2403846153846154%	327,329
212//416	50.96153846153846%	381,329
2//416	0.4807692307692308%	336,329
213//412	51.699029126213595%	381,113
213//411	51.824817518248175%	381,392
213//408	52.205882352941174%	381,369
214//405	52.839506172839506%	381,380
1//404	0.24752475247524752%	329,113
1//403	0.24813895781637718%	329,392
213//403	52.853598014888334%	381,117
214//400	53.5%	381,319
1//400	0.25%	329,369
213//398	53.517587939698494%	381,351
213//397	53.65239294710327%	381,365
213//397	53.65239294710327%	381,110
2//397	0.5037783375314862%	329,380
1//395	0.25316455696202533%	329,117
1//390	0.2564102564102564%	329,351
1//389	0.2570694087403599%	329,110
1//389	0.2570694087403599%	329,365
213//386	55.181347150259064%	381,259
1//378	0.26455026455026454%	329,259
